time,conductivity,depth,flag,fluorescence,julian_days_offset,latitude,longitude,oxygen_1,oxygen_2,oxygen_3,pressure,salinity,temperature,turbidity,density,potential_temperature
2023-05-12 10:15:11.000,34.621538,0.255,0.0,5.6519,132.429031,53.496833333333335,8.1815,265.62471,265.81838,89.272,0.257,28.4508,13.7615,20.2914,1021.109461427983,13.761465764143965
2023-05-12 10:15:11.250,34.620525,0.298,0.0,5.6398,132.429034,53.496833333333335,8.1815,265.62857,265.82221,89.224,0.301,28.4505,13.761,20.2914,1021.1095253299413,13.760959903900204
2023-05-12 10:15:11.500,34.620704,0.34,0.0,5.6195,132.429036,53.496833333333335,8.1815,265.62857,265.82221,89.287,0.343,28.4505,13.761,20.2603,1021.109713404415,13.760954309019855
2023-05-12 10:15:11.750,34.622791,0.372,0.0,5.6296,132.429039,53.496833333333335,8.1815,265.62595,265.81959,89.277,0.376,28.4513,13.7612,20.2448,1021.1104336632444,13.761149912085836
2023-05-12 10:15:12.000,34.623626,0.399,-9.99e-29,5.6195,132.429042,53.496833333333335,8.1815,265.62299,265.81664,89.313,0.403,28.452,13.7615,20.2292,1021.1110315046163,13.761446314037295
2023-05-12 10:15:12.250,34.623029,0.419,-9.99e-29,6.7558,132.429045,53.496833333333335,8.1815,265.61166,265.80548,89.373,0.423,28.4502,13.7641,20.6183,1021.1092476565335,13.76404364264322
2023-05-12 10:15:12.500,34.623029,0.448,-9.99e-29,6.7275,132.429048,53.496833333333335,8.1815,265.61228,265.8061,89.282,0.452,28.4503,13.764,20.3848,1021.1094730649332,13.76393977910204
2023-05-12 10:15:12.750,34.622791,0.472,-9.99e-29,6.7275,132.429051,53.496833333333335,8.1815,265.61567,265.80943,89.271,0.476,28.4509,13.7632,20.4626,1021.110192213863,13.76313658387881
2023-05-12 10:15:13.000,34.62303,0.506,0.0,6.7356,132.429054,53.496833333333335,8.1815,265.61558,265.80935,89.237,0.511,28.4506,13.7633,20.3614,1021.1101006762927,13.763231920662504
2023-05-12 10:15:13.250,34.622612,0.546,0.0,6.7437,132.429057,53.496833333333335,8.1815,265.61548,265.80926,89.183,0.551,28.4503,13.7634,20.3537,1021.1100315281495,13.76332659125432
2023-05-12 10:15:13.500,34.62136,0.596,0.0,6.7437,132.42906,53.496833333333335,8.1815,265.61548,265.80926,89.182,0.602,28.4502,13.7634,20.2914,1021.1101835432796,13.763319796532985
2023-05-12 10:15:13.750,34.622195,0.638,0.0,6.7396,132.429062,53.496833333333335,8.1815,265.61613,265.80982,89.191,0.644,28.4502,13.7629,20.3226,1021.1104675729714,13.762814203151713
2023-05-12 10:15:14.000,34.624998,0.683,0.0,6.7396,132.429065,53.496833333333335,8.1815,265.61613,265.80982,89.102,0.689,28.4502,13.7629,20.2914,1021.1106690781851,13.76280820786736
2023-05-12 10:15:14.250,34.621361,0.719,0.0,6.9903,132.429068,53.496833333333335,8.1815,265.61465,265.80848,89.118,0.726,28.4525,13.7632,19.9334,1021.1125334035196,13.76310327461568
2023-05-12 10:15:14.500,34.624939,0.752,0.0,6.9903,132.429071,53.496833333333335,8.1815,265.61232,265.80607,89.165,0.759,28.4525,13.764,19.8245,1021.1125276297602,13.763898873441292
2023-05-12 10:15:14.750,34.627026,0.784,0.0,6.9843,132.429074,53.496833333333335,8.1815,265.60906,265.80282,89.181,0.791,28.4532,13.7636,19.879,1021.1132821938569,13.763494611322706
2023-05-12 10:15:15.000,34.625893,0.812,-9.99e-29,6.9782,132.429077,53.496833333333335,8.1815,265.6058,265.79958,89.305,0.819,28.4538,13.764,19.8245,1021.1137889424928,13.76389087759291
2023-05-12 10:15:15.250,34.624939,0.835,-9.99e-29,7.0753,132.42908,53.496833333333335,8.1815,265.60317,265.79704,89.308,0.842,28.4515,13.7652,20.4938,1021.1119053943235,13.765087808163413
2023-05-12 10:15:15.500,34.625535,0.86,0.0,7.0732,132.429083,53.496833333333335,8.1815,265.60091,265.7948,89.407,0.868,28.4518,13.7656,20.5093,1021.1121741090174,13.765484340811913
2023-05-12 10:15:15.750,34.626609,0.889,0.0,7.0712,132.429086,53.496833333333335,8.1815,265.60243,265.79641,89.457,0.897,28.4515,13.7659,20.4938,1021.1120173104079,13.765780474873313
2023-05-12 10:15:16.000,34.622554,0.918,0.0,7.0672,132.429089,53.496833333333335,8.1815,265.59865,265.79255,89.539,0.926,28.452,13.7659,20.5093,1021.1125289492746,13.765776609879255
2023-05-12 10:15:16.250,34.632036,0.956,0.0,7.0672,132.429091,53.496833333333335,8.1815,265.59476,265.78854,89.506,0.965,28.4578,13.7666,20.5093,1021.1169978823438,13.766471400635782
2023-05-12 10:15:16.500,34.645634,0.996,0.0,6.9863,132.429094,53.496833333333335,8.1815,265.54855,265.74257,89.435,1.005,28.466,13.7703,20.5249,1021.1227277664589,13.770166031926856
2023-05-12 10:15:16.750,34.667227,1.03,0.0,6.9539,132.429097,53.496833333333335,8.1815,265.44635,265.64118,89.295,1.04,28.466,13.7864,20.5249,1021.1197914844505,13.786261243931278
2023-05-12 10:15:17.000,34.671818,1.076,0.0,6.9539,132.4291,53.496833333333335,8.1815,265.3322,265.5286,89.171,1.085,28.4587,13.8123,20.5249,1021.1094387210467,13.812155045047602
2023-05-12 10:15:17.250,34.652905,1.116,0.0,6.8933,132.429103,53.496833333333335,8.1815,265.31774,265.51521,89.188,1.126,28.4291,13.8262,20.4004,1021.0843494467753,13.826049496618424
2023-05-12 10:15:17.500,34.646284,1.155,0.0,6.5516,132.429106,53.496833333333335,8.1815,265.30626,265.50378,89.216,1.166,28.4271,13.8277,18.7506,1021.0827129451055,13.827544140179993
2023-05-12 10:15:17.750,34.642289,1.186,-9.99e-29,6.2099,132.429109,53.496833333333335,8.1815,265.31774,265.51521,89.318,1.197,28.4252,13.8262,16.8829,1021.0816899805812,13.826040012280195
2023-05-12 10:15:18.000,34.643543,1.211,-9.99e-29,6.2342,132.429112,53.496833333333335,8.1815,265.40396,265.60023,89.41,1.222,28.4373,13.8063,16.8517,1021.0948682992971,13.806136828849537
2023-05-12 10:15:18.250,34.651596,1.24,-9.99e-29,6.214,132.429115,53.496833333333335,8.1815,265.41333,265.60919,89.379,1.251,28.4487,13.8008,16.805,1021.1047593847841,13.800632987906484
2023-05-12 10:15:18.500,34.662811,1.264,-9.99e-29,6.1452,132.429117,53.496833333333335,8.1815,265.38391,265.57984,89.484,1.275,28.457,13.8034,16.9918,1021.1107036549328,13.803229745624057
2023-05-12 10:15:18.750,34.683812,1.287,-9.99e-29,6.1129,132.42912,53.496833333333335,8.1815,265.16779,265.36563,89.558,1.299,28.4666,13.8396,16.9918,1021.1111704893392,13.839426181189138
2023-05-12 10:15:19.000,34.702907,1.318,0.0,6.129,132.429123,53.496833333333335,8.1815,265.10354,265.30231,89.573,1.33,28.4564,13.8548,17.0385,1021.100592664885,13.85462190311337
2023-05-12 10:15:19.250,34.705172,1.352,0.0,6.1452,132.429126,53.496833333333335,8.1815,265.03928,265.23898,89.61,1.365,28.4462,13.87,16.9918,1021.0900312362131,13.869817082936336
2023-05-12 10:15:19.500,34.701588,1.394,0.0,6.4161,132.429129,53.496833333333335,8.1815,264.95154,265.15267,89.616,1.406,28.426,13.8929,16.6338,1021.0703755510775,13.89271139065181
2023-05-12 10:15:19.750,34.692337,1.435,0.0,6.4202,132.429132,53.496833333333335,8.1815,264.94583,265.14752,89.657,1.448,28.4104,13.9001,16.5871,1021.0572662185684,13.899905709637705
2023-05-12 10:15:20.000,34.687145,1.481,0.0,6.4161,132.429135,53.496833333333335,8.1815,264.94583,265.14752,89.8,1.494,28.4075,13.9001,16.5871,1021.0552587172516,13.899899542725006
2023-05-12 10:15:20.250,34.637451,1.518,0.0,6.4202,132.429138,53.496833333333335,8.1815,265.06737,265.2689,89.869,1.532,28.3696,13.8907,16.5871,1021.0283169363896,13.890494624619405
2023-05-12 10:15:20.500,34.611157,1.562,0.0,6.4242,132.429141,53.496833333333335,8.1815,265.2457,265.44543,89.847,1.576,28.3696,13.858,16.6183,1021.0348193191534,13.857789101836334
2023-05-12 10:15:20.750,34.623206,1.591,0.0,7.1763,132.429144,53.496833333333335,8.1815,265.39957,265.59659,89.879,1.605,28.4117,13.8157,19.2642,1021.0752307411,13.815485628064101
2023-05-12 10:15:21.000,34.618021,1.627,0.0,7.1865,132.429146,53.496833333333335,8.1815,265.44885,265.64522,89.828,1.641,28.4174,13.8048,19.3186,1021.0818397557413,13.804580937755487
2023-05-12 10:15:21.250,34.588691,1.654,-9.99e-29,7.1966,132.429149,53.496833333333335,8.1815,265.49812,265.69384,89.825,1.669,28.4231,13.7939,19.2642,1021.0884121070504,13.793677320071813
2023-05-12 10:15:21.500,34.57725,1.679,-9.99e-29,7.2087,132.429152,53.496833333333335,8.1815,265.72583,265.91949,89.805,1.694,28.4146,13.7553,19.342,1021.0894441777415,13.755074480748736
2023-05-12 10:15:21.750,34.575822,1.699,-9.99e-29,7.5322,132.429155,53.496833333333335,8.1815,265.92391,266.11509,89.73,1.714,28.4318,13.7134,20.9607,1021.110695866776,13.713172304033161
2023-05-12 10:15:22.000,34.562177,1.724,0.0,7.518,132.429158,53.496833333333335,8.1815,265.96621,266.15683,89.682,1.74,28.4363,13.7042,20.9763,1021.1160095272974,13.703968956530922
2023-05-12 10:15:22.250,34.557174,1.754,0.0,7.5079,132.429161,53.496833333333335,8.1815,266.0085,266.19856,89.545,1.769,28.4392,13.695,20.9607,1021.1201140397989,13.69476521773994
2023-05-12 10:15:22.500,34.543412,1.786,0.0,7.5079,132.429164,53.496833333333335,8.1815,266.092,266.28127,89.312,1.802,28.4409,13.6804,20.9918,1021.1243513972684,13.680161025932094
2023-05-12 10:15:22.750,34.53412,1.822,0.0,7.5079,132.429167,53.496833333333335,8.1815,266.17013,266.35853,89.141,1.839,28.4419,13.6653,20.9918,1021.128165545473,13.665056319365718
2023-05-12 10:15:23.000,34.536743,1.866,0.0,7.5039,132.42917,53.496833333333335,8.1815,266.23669,266.424,88.941,1.882,28.457,13.6481,21.0385,1021.1431753300963,13.647850820410106
2023-05-12 10:15:23.250,34.538174,1.909,0.0,7.4998,132.429172,53.496833333333335,8.1815,266.27328,266.45998,88.832,1.926,28.464,13.6387,20.9918,1021.1505129100888,13.638445108927836
2023-05-12 10:15:23.500,34.533945,1.949,0.0,7.4998,132.429175,53.496833333333335,8.1815,266.29476,266.48128,88.788,1.967,28.464,13.6353,21.0385,1021.1513451136213,13.63503973137444
2023-05-12 10:15:23.750,34.518995,1.985,0.0,7.5241,132.429178,53.496833333333335,8.1815,266.34104,266.52737,88.793,2.003,28.462,13.6302,22.9218,1021.1509511922748,13.62993504753772
2023-05-12 10:15:24.000,34.517924,2.016,0.0,7.5241,132.429181,53.496833333333335,8.1815,266.39281,266.57839,88.8,2.034,28.462,13.6181,22.9373,1021.1533964755697,13.617831126585124
2023-05-12 10:15:24.250,34.510005,2.049,0.0,7.512,132.429184,53.496833333333335,8.1815,266.44764,266.63266,88.837,2.067,28.462,13.6081,23.0463,1021.1554493663675,13.607826915157421
2023-05-12 10:15:24.500,34.49756,2.081,0.0,7.5079,132.429187,53.496833333333335,8.1815,266.51104,266.69552,88.924,2.1,28.4622,13.5979,23.0463,1021.1576921530882,13.597622711080987
2023-05-12 10:15:24.750,34.50042,2.114,0.0,7.512,132.42919,53.496833333333335,8.1815,266.56408,266.74766,88.894,2.133,28.4688,13.584,23.0619,1021.165527423293,13.583718551652352
2023-05-12 10:15:25.000,34.490417,2.143,0.0,7.5767,132.429193,53.496833333333335,8.1815,266.61789,266.80099,88.819,2.162,28.4714,13.5751,24.4938,1021.1693365466651,13.574814858152347
2023-05-12 10:15:25.250,34.490835,2.168,0.0,7.5848,132.429196,53.496833333333335,8.1815,266.66105,266.84348,88.751,2.188,28.4771,13.5645,24.4938,1021.1758232327351,13.564211582010307
2023-05-12 10:15:25.500,34.489288,2.204,0.0,7.5848,132.429198,53.496833333333335,8.1815,266.69597,266.87792,88.601,2.224,28.4814,13.5567,24.4938,1021.1807522728791,13.556406950451402
2023-05-12 10:15:25.750,34.490659,2.238,0.0,7.5848,132.429201,53.496833333333335,8.1815,266.71711,266.89869,88.541,2.259,28.4869,13.5511,24.5405,1021.1861754267355,13.550802414361588
2023-05-12 10:15:26.000,34.491493,2.269,0.0,7.5928,132.429204,53.496833333333335,8.1815,266.73003,266.91138,88.439,2.29,28.4893,13.5476,24.914,1021.1888129736752,13.547298381648261
2023-05-12 10:15:26.250,34.489409,2.307,0.0,7.5928,132.429207,53.496833333333335,8.1815,266.73937,266.92065,88.353,2.328,28.4902,13.5462,24.914,1021.1899368582194,13.545893397242473
2023-05-12 10:15:26.500,34.490362,2.343,0.0,7.5807,132.42921,53.496833333333335,8.1815,266.74934,266.93045,88.301,2.364,28.4922,13.5434,24.914,1021.1921581416899,13.543088697708125
2023-05-12 10:15:26.750,34.490422,2.383,0.0,7.5807,132.429213,53.496833333333335,8.1815,266.76084,266.94176,88.267,2.404,28.4944,13.5407,24.9451,1021.1945311396923,13.540383470332275
2023-05-12 10:15:27.000,34.49334,2.423,0.0,7.7222,132.429216,53.496833333333335,8.1815,266.76991,266.95049,88.246,2.444,28.4995,13.5373,25.1008,1021.1992529312269,13.536978247445644
2023-05-12 10:15:27.250,34.498164,2.459,0.0,7.7222,132.429219,53.496833333333335,8.1815,266.76991,266.95049,88.142,2.481,28.5054,13.5357,25.1786,1021.2042308259788,13.535373385622732
2023-05-12 10:15:27.500,34.501498,2.495,0.0,7.7222,132.429222,53.496833333333335,8.1815,266.76251,266.94303,88.023,2.517,28.5081,13.5353,25.1786,1021.2065312401487,13.53496864426607
2023-05-12 10:15:27.750,34.504178,2.524,0.0,7.7344,132.429225,53.496833333333335,8.1815,266.76251,266.94303,87.869,2.546,28.5113,13.5348,25.2408,1021.2092013328745,13.534464824661157
2023-05-12 10:15:28.000,34.506084,2.554,0.0,7.8759,132.429227,53.496833333333335,8.1815,266.77151,266.95173,87.816,2.577,28.5153,13.5317,26.7039,1021.2129853212238,13.531360787999477
2023-05-12 10:15:28.250,34.512278,2.587,0.0,7.886,132.42923,53.496833333333335,8.1815,266.77402,266.9541,87.719,2.61,28.5196,13.5299,26.8129,1021.2167607042678,13.529556463285768
2023-05-12 10:15:28.500,34.514422,2.614,-9.99e-29,7.8961,132.429233,53.496833333333335,8.1815,266.77653,266.95646,87.672,2.638,28.5238,13.528,26.7039,1021.2204562555264,13.527652799482912
2023-05-12 10:15:28.750,34.517103,2.639,-9.99e-29,7.8719,132.429236,53.496833333333335,8.1815,266.7745,266.95417,87.645,2.663,28.5336,13.525,26.7973,1021.2286263924519,13.524649532732987
2023-05-12 10:15:29.000,34.520677,2.665,0.0,8.0094,132.429239,53.496833333333335,8.1815,266.77888,266.95839,87.573,2.689,28.5378,13.5228,26.8128,1021.2323699552134,13.522446138968208
2023-05-12 10:15:29.250,34.526276,2.699,0.0,8.1468,132.429242,53.496833333333335,8.1815,266.78326,266.96261,87.657,2.723,28.542,13.5206,26.8284,1021.236149372782,13.520241692945081
2023-05-12 10:15:29.500,34.53277,2.73,0.0,8.1468,132.429245,53.496833333333335,8.1815,266.79902,266.97789,87.652,2.754,28.5528,13.5142,26.9373,1021.2457559446354,13.513837703016247
2023-05-12 10:15:29.750,34.536107,2.768,0.0,8.1509,132.429248,53.496833333333335,8.1815,266.8177,266.99617,87.678,2.793,28.5602,13.5083,26.9373,1021.2527052060922,13.507932665139746
2023-05-12 10:15:30.000,34.535512,2.811,0.0,8.1509,132.429251,53.496833333333335,8.1815,266.8391,267.01727,87.709,2.837,28.5633,13.5034,26.9373,1021.2562009917646,13.503026967708326
2023-05-12 10:15:30.250,34.53724,2.853,0.0,8.3328,132.429253,53.496833333333335,8.1815,266.84836,267.02632,87.793,2.879,28.567,13.5005,28.2292,1021.2597668690019,13.500121491572997
2023-05-12 10:15:30.500,34.538193,2.889,0.0,8.353,132.429256,53.496833333333335,8.1815,266.84972,267.02758,87.82,2.915,28.5689,13.4992,28.2292,1021.2616267898238,13.498816778425057
2023-05-12 10:15:30.750,34.539683,2.927,0.0,8.345,132.429259,53.496833333333335,8.1815,266.84972,267.02758,87.81,2.953,28.5702,13.4992,28.198,1021.2627905841597,13.49881177706726
2023-05-12 10:15:31.000,34.540279,2.959,0.0,8.3611,132.429262,53.496833333333335,8.1815,266.84876,267.02658,87.925,2.986,28.5706,13.4992,28.198,1021.2632441759669,13.498807436542688
2023-05-12 10:15:31.250,34.541172,2.994,0.0,8.4137,132.429265,53.496833333333335,8.1815,266.84876,267.02658,87.918,3.021,28.5719,13.4988,29.3498,1021.2644703908757,13.49840283825008
2023-05-12 10:15:31.500,34.541113,3.023,0.0,8.4137,132.429268,53.496833333333335,8.1815,266.85678,267.03448,88.021,3.05,28.5732,13.4969,29.3654,1021.2659542044605,13.496499062403059
2023-05-12 10:15:31.750,34.539684,3.052,0.0,8.4137,132.429271,53.496833333333335,8.1815,266.86652,267.04413,87.999,3.079,28.5732,13.4952,29.3965,1021.2664065793645,13.49479528804092
2023-05-12 10:15:32.000,34.539446,3.081,0.0,8.4218,132.429274,53.496833333333335,8.1815,266.87242,267.04994,87.972,3.108,28.574,13.4938,29.3965,1021.2674134218018,13.493391504279812
2023-05-12 10:15:32.250,34.54028,3.106,0.0,8.8181,132.429277,53.496833333333335,8.1815,266.87588,267.05332,88.06,3.134,28.5756,13.4927,30.1747,1021.2689613035174,13.492288105169637
2023-05-12 10:15:32.500,34.54177,3.135,0.0,8.8342,132.42928,53.496833333333335,8.1815,266.88096,267.05827,88.048,3.163,28.5783,13.4908,30.1747,1021.2715149721648,13.490384325960912
2023-05-12 10:15:32.750,34.542783,3.171,0.0,8.8342,132.429282,53.496833333333335,8.1815,266.89385,267.07093,88.017,3.2,28.5819,13.4873,29.9879,1021.2750956475501,13.486879529607684
2023-05-12 10:15:33.000,34.542604,3.209,0.0,8.8181,132.429285,53.496833333333335,8.1815,266.9033,267.08024,87.988,3.238,28.5833,13.4851,29.9879,1021.2767529738169,13.484674582005416
2023-05-12 10:15:33.250,34.543141,3.244,0.0,8.7938,132.429288,53.496833333333335,8.1815,266.90454,267.08144,87.929,3.273,28.5842,13.4846,29.9879,1021.2776924547512,13.484169991072456
2023-05-12 10:15:33.500,34.544035,3.289,0.0,8.5027,132.429291,53.496833333333335,8.1815,266.90639,267.08323,87.894,3.318,28.5856,13.4838,29.879,1021.2791157502043,13.483364091428971
2023-05-12 10:15:33.750,34.545107,3.326,0.0,8.4824,132.429294,53.496833333333335,8.1815,266.90884,267.08561,87.894,3.356,28.5873,13.4828,29.7856,1021.2807748567425,13.482359115441419
2023-05-12 10:15:34.000,34.545286,3.359,0.0,8.4946,132.429297,53.496833333333335,8.1815,266.91129,267.08802,87.875,3.389,28.588,13.4821,29.7545,1021.2815904323969,13.481654793792373
2023-05-12 10:15:34.250,34.545763,3.397,0.0,8.4946,132.4293,53.496833333333335,8.1815,266.91233,267.08902,87.83,3.427,28.5886,13.4817,29.7545,1021.2822951275652,13.481249808426474
2023-05-12 10:15:34.500,34.545525,3.427,0.0,8.6179,132.429303,53.496833333333335,8.1815,266.91269,267.08938,87.891,3.458,28.5887,13.4817,30.0269,1021.2825105006749,13.481245735049539
2023-05-12 10:15:34.750,34.545108,3.46,-9.99e-29,8.7412,132.429306,53.496833333333335,8.1815,266.91306,267.08975,87.859,3.491,28.5886,13.4816,30.3148,1021.2826009420503,13.481141402362335
2023-05-12 10:15:35.000,34.545287,3.484,-9.99e-29,8.7655,132.429308,53.496833333333335,8.1815,266.91016,267.0869,87.739,3.515,28.5877,13.4824,30.3148,1021.2818690450532,13.48193823274163
2023-05-12 10:15:35.250,34.544929,3.512,-9.99e-29,8.7493,132.429311,53.496833333333335,8.1815,266.90836,267.08514,87.675,3.544,28.5869,13.483,30.2681,1021.281273892662,13.48253441063877
2023-05-12 10:15:35.500,34.546121,3.536,-9.99e-29,8.9879,132.429314,53.496833333333335,8.1815,266.90454,267.08139,87.492,3.568,28.5862,13.484,30.7194,1021.2806569265321,13.48353123439875
2023-05-12 10:15:35.750,34.54487,3.567,0.0,9.0021,132.429317,53.496833333333335,8.1815,266.90906,267.08586,87.465,3.599,28.5864,13.4831,30.6105,1021.2811193303413,13.482627183763002
2023-05-12 10:15:36.000,34.543857,3.599,0.0,9.0,132.42932,53.496833333333335,8.1815,266.91358,267.09032,87.435,3.632,28.5865,13.4822,30.5015,1021.2815142671673,13.4817228712146
2023-05-12 10:15:36.250,34.545585,3.641,0.0,9.0,132.429323,53.496833333333335,8.1815,266.92282,267.09936,87.492,3.673,28.5903,13.4793,30.5015,1021.2851518808034,13.47881754381309
2023-05-12 10:15:36.500,34.545288,3.682,0.0,8.6523,132.429326,53.496833333333335,8.1815,266.93156,267.10798,87.593,3.715,28.5915,13.4773,30.4082,1021.286636298341,13.476812074675125
2023-05-12 10:15:36.750,34.546122,3.722,0.0,8.6321,132.429329,53.496833333333335,8.1815,266.93715,267.11346,87.694,3.755,28.5935,13.4756,30.1436,1021.2886662894996,13.47510685708778
2023-05-12 10:15:37.000,34.545527,3.76,0.0,8.624,132.429332,53.496833333333335,8.1815,266.94305,267.11929,87.824,3.793,28.5938,13.4744,30.1903,1021.2892932973609,13.473901897599788
2023-05-12 10:15:37.250,34.545587,3.8,0.0,8.6199,132.429334,53.496833333333335,8.1815,266.94754,267.1237,87.85,3.834,28.5941,13.4733,30.1903,1021.2899147924958,13.472796541926666
2023-05-12 10:15:37.500,34.544276,3.837,0.0,8.6199,132.429337,53.496833333333335,8.1815,266.95344,267.12956,87.874,3.872,28.5943,13.4725,30.3148,1021.2903895607259,13.471991572855703
2023-05-12 10:15:37.750,34.544038,3.868,0.0,8.6442,132.42934,53.496833333333335,8.1815,266.95601,267.13206,87.916,3.903,28.5943,13.4719,30.4237,1021.2906421982776,13.471387518782532
2023-05-12 10:15:38.000,34.545111,3.899,0.0,8.6927,132.429343,53.496833333333335,8.1815,266.95601,267.13206,87.943,3.934,28.5956,13.4715,30.5327,1021.2918504982418,13.470983452444438
2023-05-12 10:15:38.250,34.54666,3.925,0.0,8.6846,132.429346,53.496833333333335,8.1815,266.95552,267.13152,87.953,3.96,28.5974,13.4712,30.4237,1021.2933995789049,13.470680037269325
2023-05-12 10:15:38.500,34.54803,3.952,0.0,8.7008,132.429349,53.496833333333335,8.1815,266.95454,267.13052,87.95,3.987,28.5984,13.471,30.5327,1021.2943227733185,13.470476492055088
2023-05-12 10:15:38.750,34.547792,3.981,0.0,9.0122,132.429352,53.496833333333335,8.1815,266.95454,267.13052,87.996,4.017,28.5985,13.4708,31.4821,1021.2945715646746,13.47027255764989
2023-05-12 10:15:39.000,34.548448,4.008,0.0,9.0122,132.429355,53.496833333333335,8.1815,266.95769,267.1336,88.06,4.044,28.5999,13.4698,31.5288,1021.2959520509494,13.469269034004489
2023-05-12 10:15:39.250,34.551487,4.04,0.0,8.996,132.429358,53.496833333333335,8.1815,266.96409,267.13979,88.118,4.077,28.6048,13.467,31.5443,1021.3003754561203,13.466464757589481
2023-05-12 10:15:39.500,34.550295,4.075,0.0,8.9555,132.429361,53.496833333333335,8.1815,266.97768,267.15322,88.017,4.111,28.6057,13.4642,31.5755,1021.3017461592932,13.463660372560524
2023-05-12 10:15:39.750,34.55113,4.116,0.0,8.6887,132.429363,53.496833333333335,8.1815,266.97964,267.15494,87.994,4.153,28.6079,13.4623,32.665,1021.3039757783079,13.461754904190634
2023-05-12 10:15:40.000,34.556135,4.158,0.0,8.6846,132.429366,53.496833333333335,8.1815,266.97964,267.15494,87.857,4.195,28.6132,13.4613,32.6961,1021.3084042492314,13.460749391875988
2023-05-12 10:15:40.250,34.558698,4.197,0.0,8.6846,132.429369,53.496833333333335,8.1815,266.97864,267.15387,87.659,4.235,28.6161,13.4605,32.6961,1021.310951558409,13.459944149374804
