time,conductivity,depth,flag,fluorescence,julian_days_offset,latitude,longitude,oxygen_1,oxygen_2,oxygen_3,pressure,salinity,temperature,turbidity,density,potential_temperature
2023-05-12 10:16:10.500,34.862473,8.249,0.0,8.8666,132.429719,53.496833333333335,8.1815,266.15558,266.33295,90.617,8.323,28.8372,13.5354,64.5716,1021.4839963815042,13.534300423257497
2023-05-12 10:16:10.750,34.865223,8.287,0.0,8.7048,132.429722,53.496833333333335,8.1815,266.1458,266.32323,90.607,8.361,28.8387,13.5366,59.2486,1021.4850838032645,13.535495311481819
2023-05-12 10:16:11.000,34.87216,8.319,0.0,8.6887,132.429725,53.496833333333335,8.1815,266.12832,266.30578,90.482,8.395,28.844,13.538,59.2486,1021.4890187450942,13.53689067326855
2023-05-12 10:16:11.250,34.87515,8.354,0.0,8.6846,132.429728,53.496833333333335,8.1815,266.11572,266.29328,90.456,8.429,28.8454,13.5399,59.2486,1021.489878186769,13.538786046458405
2023-05-12 10:16:11.500,34.880233,8.386,0.0,8.6846,132.429731,53.496833333333335,8.1815,266.10199,266.27958,90.375,8.462,28.8458,13.5411,59.0307,1021.4901025999044,13.539981605191961
2023-05-12 10:16:11.750,34.877662,8.413,0.0,8.8059,132.429734,53.496833333333335,8.1815,266.10167,266.27942,90.313,8.489,28.8458,13.5423,56.0268,1021.4899944832184,13.541177961106351
2023-05-12 10:16:12.000,34.875987,8.442,0.0,8.8059,132.429737,53.496833333333335,8.1815,266.10123,266.27893,90.414,8.518,28.8458,13.5429,55.9646,1021.4900098363751,13.541774089393256
2023-05-12 10:16:12.250,34.879994,8.469,0.0,8.8059,132.42974,53.496833333333335,8.1815,266.09369,266.27142,90.491,8.546,28.8473,13.5432,55.9646,1021.4912241184592,13.542070351463689
2023-05-12 10:16:12.500,34.888846,8.5,0.0,8.8059,132.429742,53.496833333333335,8.1815,266.0769,266.25458,90.6,8.577,28.855,13.5437,55.9334,1021.497151056341,13.542566133960378
2023-05-12 10:16:12.750,34.900451,8.534,0.0,8.6765,132.429745,53.496833333333335,8.1815,266.05182,266.22949,90.661,8.612,28.8647,13.545,55.8868,1021.5044713302309,13.543861313569218
2023-05-12 10:16:13.000,34.907091,8.571,0.0,8.6765,132.429748,53.496833333333335,8.1815,266.03214,266.20988,90.717,8.648,28.8692,13.547,55.8245,1021.5076890447104,13.545856374422462
2023-05-12 10:16:13.250,34.909783,8.611,0.0,8.6765,132.429751,53.496833333333335,8.1815,266.01976,266.19759,90.859,8.688,28.8702,13.5489,55.7778,1021.5082693851463,13.547750950980786
2023-05-12 10:16:13.500,34.915886,8.652,0.0,8.6765,132.429754,53.496833333333335,8.1815,266.00371,266.18158,90.949,8.73,28.8722,13.5503,55.7778,1021.5097182253463,13.549145282027789
2023-05-12 10:16:13.750,34.91421,8.689,0.0,8.5754,132.429757,53.496833333333335,8.1815,266.00114,266.17911,91.009,8.767,28.8739,13.5517,53.521,1021.5109154150979,13.550540277094502
2023-05-12 10:16:14.000,34.916783,8.725,0.0,8.5471,132.42976,53.496833333333335,8.1815,265.99348,266.17148,91.016,8.803,28.8739,13.5525,53.3965,1021.5109237941149,13.551335461839816
2023-05-12 10:16:14.250,34.919476,8.757,0.0,8.5471,132.429763,53.496833333333335,8.1815,265.98472,266.16276,91.064,8.836,28.8756,13.5535,53.4743,1021.512179446478,13.552331010484387
2023-05-12 10:16:14.500,34.920972,8.791,0.0,8.5633,132.429766,53.496833333333335,8.1815,265.98009,266.15815,91.134,8.871,28.8766,13.554,53.4743,1021.51300472006,13.55282633433335
2023-05-12 10:16:14.750,34.923964,8.824,0.0,8.5633,132.429769,53.496833333333335,8.1815,265.97539,266.1535,91.186,8.904,28.8767,13.5545,53.5366,1021.5131333670552,13.553321933093756
2023-05-12 10:16:15.000,34.921809,8.853,0.0,8.5593,132.429771,53.496833333333335,8.1815,265.97539,266.1535,91.292,8.933,28.8767,13.5548,54.1903,1021.513205907175,13.553618075244447
2023-05-12 10:16:15.250,34.91445,8.878,0.0,8.5552,132.429774,53.496833333333335,8.1815,265.98787,266.16604,91.329,8.958,28.87,13.5548,54.3148,1021.5081985888896,13.553614845397629
2023-05-12 10:16:15.500,34.910442,8.905,0.0,8.531,132.429777,53.496833333333335,8.1815,265.99891,266.17705,91.42,8.985,28.8671,13.5538,54.3148,1021.5062947466001,13.552611371892805
2023-05-12 10:16:15.750,34.906374,8.939,0.0,8.5552,132.42978,53.496833333333335,8.1815,265.99977,266.17764,91.533,9.02,28.8671,13.5523,54.2058,1021.5067380387836,13.551106838812695
2023-05-12 10:16:16.000,34.917801,8.968,0.0,8.7978,132.429783,53.496833333333335,8.1815,265.99977,266.17764,91.451,9.049,28.8762,13.5506,54.2058,1021.5141457670309,13.549403005072508
2023-05-12 10:16:16.250,34.932402,9.004,0.0,8.8059,132.429786,53.496833333333335,8.1815,265.97596,266.15369,91.494,9.085,28.8898,13.5506,54.2058,1021.5246984727861,13.549398078462177
2023-05-12 10:16:16.500,34.935813,9.042,0.0,8.7978,132.429789,53.496833333333335,8.1815,265.96237,266.14019,91.435,9.124,28.8902,13.5522,54.2992,1021.5248730173912,13.550992805638764
2023-05-12 10:16:16.750,34.936232,9.08,0.0,8.7978,132.429792,53.496833333333335,8.1815,265.95293,266.13088,91.412,9.162,28.8914,13.5544,54.128,1021.5255396447951,13.553187614448005
2023-05-12 10:16:17.000,34.943414,9.119,0.0,8.4258,132.429795,53.496833333333335,8.1815,265.93415,266.11215,91.372,9.202,28.8915,13.556,53.8323,1021.5254893711825,13.554782210744884
2023-05-12 10:16:17.250,34.940242,9.154,0.0,8.4258,132.429797,53.496833333333335,8.1815,265.93351,266.11163,91.321,9.236,28.8929,13.5575,53.7389,1021.5264245994274,13.556277591406756
2023-05-12 10:16:17.500,34.942576,9.188,0.0,8.4177,132.4298,53.496833333333335,8.1815,265.92536,266.10352,91.341,9.271,28.8929,13.5585,53.7389,1021.5263901679378,13.557272889699428
2023-05-12 10:16:17.750,34.946167,9.222,0.0,8.4177,132.429803,53.496833333333335,8.1815,265.91689,266.09505,91.293,9.306,28.8957,13.5591,53.6611,1021.5285715591965,13.557868180304654
2023-05-12 10:16:18.000,34.947005,9.255,0.0,8.7048,132.429806,53.496833333333335,8.1815,265.91689,266.09505,91.319,9.338,28.8957,13.56,53.3965,1021.5285427868572,13.558763881614857
2023-05-12 10:16:18.250,34.939823,9.282,0.0,8.7331,132.429809,53.496833333333335,8.1815,265.92163,266.09995,91.303,9.366,28.8888,13.56,53.3965,1021.5233961729004,13.558760258859243
2023-05-12 10:16:18.500,34.93324,9.311,0.0,8.7331,132.429812,53.496833333333335,8.1815,265.93581,266.11414,91.208,9.395,28.8833,13.5598,53.3965,1021.5193619533159,13.558556500583784
2023-05-12 10:16:18.750,34.931983,9.342,0.0,8.7372,132.429815,53.496833333333335,8.1815,265.94248,266.12066,91.149,9.426,28.8833,13.5586,53.5054,1021.5197301420234,13.557352478494037
2023-05-12 10:16:19.000,34.934497,9.375,0.0,8.7372,132.429818,53.496833333333335,8.1815,265.94248,266.12066,91.143,9.459,28.886,13.5577,53.5366,1021.5221128979935,13.556448137801773
2023-05-12 10:16:19.250,34.947664,9.405,0.0,8.6765,132.429821,53.496833333333335,8.1815,265.92571,266.10383,91.135,9.49,28.8942,13.5577,54.1591,1021.5285170116091,13.556443930993854
2023-05-12 10:16:19.500,34.943714,9.445,0.0,8.6765,132.429823,53.496833333333335,8.1815,265.92262,266.10065,91.133,9.531,28.8961,13.558,54.1747,1021.5300949671503,13.556738457564707
2023-05-12 10:16:19.750,34.946347,9.485,0.0,8.6765,132.429826,53.496833333333335,8.1815,265.91826,266.09641,91.174,9.571,28.8961,13.5587,54.2369,1021.5301402567341,13.557433112173209
2023-05-12 10:16:20.000,34.947006,9.525,0.0,8.6604,132.429829,53.496833333333335,8.1815,265.91506,266.09323,91.169,9.611,28.8962,13.5592,54.2369,1021.5303001824586,13.557927779116138
2023-05-12 10:16:20.250,34.947245,9.563,0.0,8.167,132.429832,53.496833333333335,8.1815,265.91347,266.09166,91.222,9.649,28.8963,13.5595,52.2914,1021.5304893863853,13.558222724673701
2023-05-12 10:16:20.500,34.948263,9.602,0.0,8.163,132.429835,53.496833333333335,8.1815,265.90967,266.08788,91.291,9.689,28.8964,13.56,52.198,1021.5306493059107,13.558717391045342
2023-05-12 10:16:20.750,34.948263,9.638,0.0,8.163,132.429838,53.496833333333335,8.1815,265.90758,266.08582,91.373,9.725,28.8965,13.5605,52.198,1021.5307913109859,13.559212586831093
2023-05-12 10:16:21.000,34.948921,9.669,0.0,8.163,132.429841,53.496833333333335,8.1815,265.90407,266.08235,91.399,9.757,28.8964,13.5611,52.2292,1021.5307434710976,13.559808307532224
2023-05-12 10:16:21.250,34.948802,9.702,0.0,8.353,132.429844,53.496833333333335,8.1815,265.90407,266.08235,91.457,9.789,28.8963,13.5613,52.4315,1021.5307721103794,13.560004056520775
2023-05-12 10:16:21.500,34.947425,9.731,0.0,8.353,132.429847,53.496833333333335,8.1815,265.90453,266.08285,91.542,9.818,28.8947,13.5616,52.4315,1021.5296221205659,13.560300214972166
2023-05-12 10:16:21.750,34.947006,9.76,0.0,8.3733,132.42985,53.496833333333335,8.1815,265.90526,266.08358,91.472,9.848,28.8943,13.5616,52.4626,1021.5294508307975,13.560296246959684
2023-05-12 10:16:22.000,34.943834,9.787,0.0,8.3733,132.429852,53.496833333333335,8.1815,265.91104,266.08932,91.428,9.875,28.8938,13.5614,52.4626,1021.5292279439572,13.560092691998923
2023-05-12 10:16:22.250,34.94575,9.812,0.0,8.5633,132.429855,53.496833333333335,8.1815,265.91155,266.08989,91.377,9.901,28.892,13.5608,52.4938,1021.5280837922118,13.559489315433055
2023-05-12 10:16:22.500,34.943595,9.845,0.0,8.5633,132.429858,53.496833333333335,8.1815,265.91104,266.08932,91.305,9.934,28.8938,13.5608,52.5405,1021.529606847055,13.559484921637683
2023-05-12 10:16:22.750,34.950359,9.881,0.0,8.5431,132.429861,53.496833333333335,8.1815,265.90268,266.08093,91.289,9.97,28.8979,13.5608,52.5093,1021.532900650963,13.559480100158334
2023-05-12 10:16:23.000,34.953172,9.917,0.0,8.5431,132.429864,53.496833333333335,8.1815,265.89896,266.07714,91.222,10.006,28.9006,13.5608,52.5093,1021.5351247831859,13.55947529672965
2023-05-12 10:16:23.250,34.95419,9.957,0.0,8.535,132.429867,53.496833333333335,8.1815,265.89896,266.0771,91.275,10.046,28.9019,13.5602,52.5093,1021.5364118840882,13.558870025744485
2023-05-12 10:16:23.500,34.955447,9.998,0.0,8.3005,132.42987,53.496833333333335,8.1815,265.89897,266.07714,91.233,10.088,28.9034,13.5597,54.7039,1021.537841630123,13.558364480058525
2023-05-12 10:16:23.750,34.956106,10.036,0.0,8.2883,132.429873,53.496833333333335,8.1815,265.90018,266.07817,91.271,10.127,28.9048,13.5588,54.7506,1021.5392580234806,13.557459362700238
2023-05-12 10:16:24.000,34.958859,10.072,0.0,8.2883,132.429876,53.496833333333335,8.1815,265.9018,266.07987,91.267,10.163,28.9071,13.558,54.7506,1021.5413295139554,13.556654623524759
2023-05-12 10:16:24.250,34.958021,10.103,0.0,8.2883,132.429878,53.496833333333335,8.1815,265.90018,266.07817,91.172,10.194,28.9078,13.558,54.7039,1021.5420031599385,13.556650508677947
2023-05-12 10:16:24.500,34.959518,10.141,0.0,8.4218,132.429881,53.496833333333335,8.1815,265.89853,266.07653,91.21,10.232,28.9082,13.5582,51.8556,1021.54244068912,13.556845455823925
2023-05-12 10:16:24.750,34.959518,10.173,0.0,8.4218,132.429884,53.496833333333335,8.1815,265.89853,266.07653,91.233,10.265,28.9082,13.5582,51.6844,1021.5425884496574,13.556841085389191
2023-05-12 10:16:25.000,34.957363,10.202,0.0,8.4339,132.429887,53.496833333333335,8.1815,265.90491,266.08289,91.262,10.294,28.9083,13.5575,51.6844,1021.5429285534351,13.556137295911952
2023-05-12 10:16:25.250,34.958441,10.229,0.0,8.446,132.42989,53.496833333333335,8.1815,265.90642,266.08434,91.291,10.322,28.9068,13.5567,51.8556,1021.5420608009077,13.555333668430206
2023-05-12 10:16:25.500,34.948684,10.258,0.0,8.7331,132.429893,53.496833333333335,8.1815,265.92628,266.10423,91.366,10.351,28.9,13.5559,54.4548,1021.5371479947513,13.554529981235376
2023-05-12 10:16:25.750,34.944016,10.287,0.0,8.7331,132.429896,53.496833333333335,8.1815,265.92628,266.10423,91.451,10.38,28.9,13.5548,54.4704,1021.5374881331159,13.553426224625916
2023-05-12 10:16:26.000,34.954431,10.319,0.0,8.7331,132.429899,53.496833333333335,8.1815,265.92564,266.1034,91.452,10.413,28.9069,13.5537,54.4548,1021.5431182239136,13.552321844229034
2023-05-12 10:16:26.250,34.959519,10.357,0.0,8.7291,132.429902,53.496833333333335,8.1815,265.91947,266.0971,91.465,10.451,28.9119,13.5533,54.3615,1021.5471851777454,13.551916774501759
2023-05-12 10:16:26.500,34.960777,10.397,0.0,8.3045,132.429905,53.496833333333335,8.1815,265.91947,266.0971,91.374,10.491,28.9134,13.5526,50.3303,1021.5486442098525,13.55121151099341
2023-05-12 10:16:26.750,34.960537,10.435,0.0,8.3045,132.429907,53.496833333333335,8.1815,265.91947,266.0971,91.356,10.529,28.9136,13.5526,50.3148,1021.5489671738362,13.551206476783888
2023-05-12 10:16:27.000,34.961376,10.477,0.0,8.2964,132.42991,53.496833333333335,8.1815,265.91821,266.09584,91.33,10.571,28.914,13.5527,50.2681,1021.5494417437496,13.551300902411617
2023-05-12 10:16:27.250,34.96371,10.513,0.0,8.3126,132.429913,53.496833333333335,8.1815,265.91398,266.09159,91.352,10.608,28.9161,13.5528,50.2681,1021.551192839848,13.551395966206563
2023-05-12 10:16:27.500,34.964788,10.549,0.0,8.3045,132.429916,53.496833333333335,8.1815,265.91097,266.08859,91.347,10.644,28.9169,13.5531,50.2836,1021.5519079302048,13.551691164843424
2023-05-12 10:16:27.750,34.965626,10.576,0.0,8.3126,132.429919,53.496833333333335,8.1815,265.9097,266.08733,91.388,10.671,28.9169,13.5533,50.6572,1021.5519905861852,13.551887574040508
2023-05-12 10:16:28.000,34.965028,10.608,0.0,8.3086,132.429922,53.496833333333335,8.1815,265.90918,266.08681,91.391,10.704,28.9171,13.5533,50.7272,1021.5522911595533,13.551883201433402
2023-05-12 10:16:28.250,34.961855,10.639,-9.99e-29,8.3126,132.429925,53.496833333333335,8.1815,265.9097,266.08733,91.384,10.735,28.9169,13.5533,50.7973,1021.5522771512556,13.551879099292105
2023-05-12 10:16:28.500,34.960778,10.663,-9.99e-29,8.3086,132.429928,53.496833333333335,8.1815,265.91814,266.09579,91.457,10.759,28.9132,13.553,50.7506,1021.5496149272203,13.55157599724487
2023-05-12 10:16:28.750,34.961376,10.69,-9.99e-29,8.814,132.429931,53.496833333333335,8.1815,265.91684,266.09449,91.47,10.787,28.9137,13.5531,52.4004,1021.5501032142743,13.551672274743474
2023-05-12 10:16:29.000,34.965208,10.715,-9.99e-29,8.8181,132.429933,53.496833333333335,8.1815,265.8973,266.07485,91.464,10.812,28.9247,13.5529,52.5716,1021.5586581226913,13.551468823502598
2023-05-12 10:16:29.250,34.97329,10.749,0.0,8.8222,132.429936,53.496833333333335,8.1815,265.89988,266.07741,91.505,10.847,28.9246,13.5525,52.5716,1021.5588149137981,13.551064221652975
2023-05-12 10:16:29.500,34.972392,10.787,0.0,8.8181,132.429939,53.496833333333335,8.1815,265.90247,266.07996,91.544,10.885,28.9245,13.552,52.5716,1021.5590042568092,13.550559230681854
2023-05-12 10:16:29.750,34.969219,10.827,0.0,8.4946,132.429942,53.496833333333335,8.1815,265.90989,266.08733,91.515,10.925,28.9236,13.5511,50.9685,1021.5586677760621,13.549654018545368
2023-05-12 10:16:30.000,34.970537,10.869,0.0,8.4784,132.429945,53.496833333333335,8.1815,265.91,266.08742,91.62,10.967,28.9236,13.551,50.9685,1021.5588749526686,13.549548465188172
2023-05-12 10:16:30.250,34.971375,10.91,0.0,8.4784,132.429948,53.496833333333335,8.1815,265.90989,266.08733,91.676,11.009,28.9246,13.5506,50.9685,1021.5599035584015,13.549142921464513
2023-05-12 10:16:30.500,34.974309,10.947,0.0,8.4703,132.429951,53.496833333333335,8.1815,265.90506,266.08245,91.671,11.045,28.9273,13.5506,50.9685,1021.5621277420566,13.549138115349358
2023-05-12 10:16:30.750,34.975566,10.984,0.0,8.0215,132.429954,53.496833333333335,8.1815,265.90084,266.07825,91.662,11.084,28.9273,13.5511,49.272,1021.5622067628278,13.549632910702796
2023-05-12 10:16:31.000,34.974548,11.017,0.0,8.0134,132.429957,53.496833333333335,8.1815,265.89957,266.07704,91.639,11.116,28.9269,13.5519,49.272,1021.5618914463998,13.550428614250679
2023-05-12 10:16:31.250,34.975087,11.048,0.0,8.0154,132.429959,53.496833333333335,8.1815,265.89897,266.07644,91.547,11.147,28.9267,13.552,49.272,1021.5618583135597,13.550524503867084
2023-05-12 10:16:31.500,34.970058,11.082,-9.99e-29,8.0093,132.429962,53.496833333333335,8.1815,265.89838,266.07584,91.522,11.182,28.9269,13.552,49.272,1021.5621678389296,13.550519866002052
2023-05-12 10:16:31.750,34.966287,11.105,-9.99e-29,8.0376,132.429965,53.496833333333335,8.1815,265.91483,266.09235,91.439,11.206,28.9191,13.5516,49.3809,1021.5563920609823,13.550116835613643
2023-05-12 10:16:32.000,34.971375,11.129,-9.99e-29,8.4501,132.429968,53.496833333333335,8.1815,265.89837,266.07589,91.443,11.23,28.9252,13.5525,46.2681,1021.5609882369027,13.551013493695516
2023-05-12 10:16:32.250,34.97371,11.16,0.0,8.4299,132.429971,53.496833333333335,8.1815,265.89376,266.07124,91.429,11.26,28.9284,13.5523,46.2136,1021.5636058146283,13.550809489792988
2023-05-12 10:16:32.500,34.980237,11.188,0.0,8.438,132.429974,53.496833333333335,8.1815,265.88915,266.06658,91.444,11.289,28.9315,13.5521,46.2525,1021.5661425109878,13.550605619637611
2023-05-12 10:16:32.750,34.985566,11.223,0.0,8.4097,132.429977,53.496833333333335,8.1815,265.88821,266.06545,91.492,11.324,28.9371,13.5511,46.2525,1021.570769234237,13.549600983487041
2023-05-12 10:16:33.000,34.985986,11.266,0.0,8.0538,132.42998,53.496833333333335,8.1815,265.88821,266.06545,91.434,11.368,28.9384,13.55,48.9918,1021.572169888038,13.548495228086011
2023-05-12 10:16:33.250,34.987483,11.308,0.0,8.0538,132.429983,53.496833333333335,8.1815,265.88871,266.0659,91.518,11.41,28.9389,13.5492,48.9918,1021.5728929571956,13.547689725121382
2023-05-12 10:16:33.500,34.985746,11.346,0.0,8.0538,132.429986,53.496833333333335,8.1815,265.88871,266.0659,91.556,11.448,28.9403,13.5492,48.9918,1021.5741328018523,13.547684671867758
2023-05-12 10:16:33.750,34.989579,11.385,0.0,8.0053,132.429988,53.496833333333335,8.1815,265.88551,266.06268,91.521,11.488,28.9422,13.5492,48.9762,1021.5757636372249,13.547679346033489
2023-05-12 10:16:34.000,34.991076,11.422,0.0,7.8193,132.429991,53.496833333333335,8.1815,265.88152,266.05869,91.468,11.525,28.9432,13.5495,46.3926,1021.5766360024488,13.547974405723643
2023-05-12 10:16:34.250,34.991076,11.454,0.0,7.8031,132.429994,53.496833333333335,8.1815,265.88152,266.05869,91.515,11.558,28.9433,13.5495,46.2836,1021.5768601630366,13.547970033887665
2023-05-12 10:16:34.500,34.991915,11.489,0.0,7.8031,132.429997,53.496833333333335,8.1815,265.88404,266.06114,91.451,11.592,28.9448,13.5486,46.2836,1021.5783306176623,13.547065584320633
2023-05-12 10:16:34.750,34.991735,11.516,0.0,7.8213,132.43,53.496833333333335,8.1815,265.88571,266.06279,91.393,11.62,28.945,13.5482,46.2758,1021.5786852928507,13.546661907125634
2023-05-12 10:16:35.000,34.987903,11.541,-9.99e-29,7.8395,132.430003,53.496833333333335,8.1815,265.88737,266.06443,91.42,11.645,28.9452,13.5478,46.2681,1021.5790265349992,13.546258627346251
2023-05-12 10:16:35.250,34.985568,11.563,-9.99e-29,8.0902,132.430006,53.496833333333335,8.1815,265.89176,266.0688,91.439,11.667,28.9443,13.5473,43.6066,1021.5785329821371,13.545755770380211
2023-05-12 10:16:35.500,34.990418,11.588,0.0,8.0861,132.430009,53.496833333333335,8.1815,265.88517,266.06216,91.496,11.693,28.9484,13.5472,43.6377,1021.5818012329514,13.545652272811592
2023-05-12 10:16:35.750,34.999102,11.619,0.0,8.0821,132.430012,53.496833333333335,8.1815,265.87858,266.05552,91.472,11.724,28.9525,13.547,43.6066,1021.5851109970464,13.545448121393745
2023-05-12 10:16:36.000,35.010362,11.657,0.0,8.07,132.430014,53.496833333333335,8.1815,265.87215,266.04868,91.595,11.762,28.9642,13.5452,43.6689,1021.5945651262283,13.543643062183579
2023-05-12 10:16:36.250,35.013776,11.693,0.0,8.0417,132.430017,53.496833333333335,8.1815,265.87215,266.04868,91.616,11.799,28.9694,13.5425,45.9101,1021.5992204043382,13.540938313709288
2023-05-12 10:16:36.500,35.012699,11.736,0.0,8.0417,132.43002,53.496833333333335,8.1815,265.88455,266.06092,91.71,11.843,28.9703,13.5399,46.0502,1021.600602285026,13.53833269777549
2023-05-12 10:16:36.750,35.012879,11.78,0.0,8.0417,132.430023,53.496833333333335,8.1815,265.88779,266.06405,91.712,11.886,28.9713,13.5388,46.0035,1021.6017692436939,13.537227084158978
2023-05-12 10:16:37.000,35.014376,11.819,0.0,8.0053,132.430026,53.496833333333335,8.1815,265.88779,266.06405,91.706,11.926,28.9729,13.5388,46.0502,1021.6031708958008,13.537221763151358
2023-05-12 10:16:37.250,35.016533,11.859,0.0,7.9082,132.430029,53.496833333333335,8.1815,265.8854,266.06166,91.601,11.966,28.974,13.5385,49.8012,1021.6042478626297,13.536916476026407
2023-05-12 10:16:37.500,35.015634,11.891,0.0,7.9021,132.430032,53.496833333333335,8.1815,265.88418,266.06044,91.602,11.999,28.9744,13.5387,49.8167,1021.6046630104204,13.537112083038506
2023-05-12 10:16:37.750,35.010543,11.924,-9.99e-29,7.9082,132.430035,53.496833333333335,8.1815,265.8854,266.06166,91.561,12.032,28.974,13.5385,49.8012,1021.6045433656711,13.536907737696547
2023-05-12 10:16:38.000,34.999762,11.924,-9.99e-29,7.8719,132.430038,53.496833333333335,8.1815,265.9069,266.08338,91.423,12.032,28.9584,13.5399,49.6611,1021.5923557738114,13.538307862162421
2023-05-12 10:16:38.250,35.001679,11.918,-9.99e-29,8.6199,132.430041,53.496833333333335,8.1815,265.89732,266.07388,91.507,12.026,28.959,13.5414,47.7467,1021.5925005642993,13.53980851540099
2023-05-12 10:16:38.500,35.003535,11.918,-9.99e-29,8.6199,132.430043,53.496833333333335,8.1815,265.89236,266.06894,91.501,12.026,28.9604,13.5418,47.7622,1021.5934938053945,13.540208458127065
2023-05-12 10:16:38.750,35.003775,11.922,-9.99e-29,8.6118,132.430046,53.496833333333335,8.1815,265.89045,266.06705,91.515,12.03,28.9603,13.5422,47.7467,1021.5933588188784,13.540607894990016
2023-05-12 10:16:39.000,35.005032,11.922,-9.99e-29,8.6118,132.430049,53.496833333333335,8.1815,265.88651,266.06313,91.577,12.029,28.9612,13.5426,47.8089,1021.5939655318332,13.541007978036092
2023-05-12 10:16:39.250,35.005691,11.922,-9.99e-29,8.6118,132.430052,53.496833333333335,8.1815,265.88449,266.06112,91.694,12.029,28.9616,13.5429,51.093,1021.5942137985243,13.541307945373461
2023-05-12 10:16:39.500,35.005691,11.927,-9.99e-29,8.6118,132.430055,53.496833333333335,8.1815,265.88299,266.05964,91.767,12.035,28.9613,13.5432,50.8595,1021.5939540672987,13.5416071293045
2023-05-12 10:16:39.750,35.006769,11.925,-9.99e-29,8.5957,132.430058,53.496833333333335,8.1815,265.88207,266.05869,91.776,12.033,28.9625,13.543,50.984,1021.5949002628821,13.541407392667159
2023-05-12 10:16:40.000,35.007608,11.924,-9.99e-29,8.6401,132.430061,53.496833333333335,8.1815,265.88336,266.05993,91.804,12.031,28.9637,13.5423,50.9529,1021.5959420749983,13.540707699908333
2023-05-12 10:16:40.250,35.007608,11.929,-9.99e-29,8.6401,132.430064,53.496833333333335,8.1815,265.88427,266.06082,91.8,12.037,28.9639,13.5421,51.0774,1021.5961600022825,13.540506919815726
